npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_city,nppes_provider_state,specialty_description,description_flag,drug_name,generic_name,bene_count,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost,bene_count_ge65,bene_count_ge65_suppress_flag,total_claim_count_ge65,ge65_suppress_flag,total_30_day_fill_count_ge65,total_day_supply_ge65,total_drug_cost_ge65,years_of_exp
-1531373526,THUKRAL,VIJAY,MILPITAS,CA,Internal Medicine,S,METFORMIN HCL,METFORMIN HCL,50,196,414.5,12360,1762.19,,#,,#,,,,42
-2097186642,ESTRADA,CROMWELL,ALLENTOWN,PA,Family Practice,S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,11,54,94,2820,264.57,11,,54,,94,2820,264.57,45
-1642733560,SIMMONS,SHARONELLE,SCOTTSDALE,AZ,Family Practice,S,PAROXETINE HCL,PAROXETINE HCL,,15,28,815,230.89,,#,,#,,,,35
-1319384371,SCHOETTINGER,TED,MAINEVILLE,OH,Family Practice,S,SPIRIVA,TIOTROPIUM BROMIDE,11,51,61,1830,19943.22,,*,37,,47,1410,15262.6,48
-1470917156,GARBER,HOLLY,PITTSFORD,NY,Internal Medicine,S,CEPHALEXIN,CEPHALEXIN,28,33,33,294,254.54,,#,,#,,,,41
-1602290048,CANNING,SUSAN,WASHINGTON,DC,Dermatology,S,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,30,43,51.6,1393,777.85,,#,,#,,,,47
-1733586594,GOLFINOPOULOS,DIMITRI,LEAWOOD,KS,Internal Medicine,S,LYRICA,PREGABALIN,13,54,54,1620,24749.72,,*,37,,37,1110,16030.77,40
-1763762173,MENES,STEPHANIE,FOREST HILL,TX,Internal Medicine,S,FLOVENT HFA,FLUTICASONE PROPIONATE,,12,12,346,2152.91,,*,,*,,,,46
2117356468,GALINATTI,RODOLFO,PAWTUCKET,RI,Physician Assistant,S,CARVEDILOL,CARVEDILOL,,16,22,658,80.82,,*,,*,,,,36
-1935649184,MASCARINAS,TEOFILO,VIRGINIA BEACH,VA,Internal Medicine,S,NEXIUM,ESOMEPRAZOLE MAGNESIUM,,25,45,1351,14260.53,,*,,*,,,,43
-1430467677,CARWILE,DONALD,BROOKNEAL,VA,Family Practice,S,OMEPRAZOLE,OMEPRAZOLE,42,261,401.5,12045,3486.77,,#,244,,376.5,11295,3322.11,51
2076603578,HARE,MARTHA,BRENHAM,TX,Nurse Practitioner,S,CARBAMAZEPINE,CARBAMAZEPINE,,32,32.1,754,3117.99,0,,0,,0,0,0,49
-1450598212,HENRY,JAMES,MANAHAWKIN,NJ,Family Practice,S,TRIAMTERENE-HYDROCHLOROTHIAZID,TRIAMTERENE/HYDROCHLOROTHIAZID,19,72,198,5930,1582.62,,#,,#,,,,50
-1440423282,LINDEMANN,CAREY,NACOGDOCHES,TX,Family Practice,S,ZIPRASIDONE HCL,ZIPRASIDONE HCL,,64,72,2127,3906.8,,*,52,,58,1707,2926.21,50
2036279751,MOSTAFA,ASHRAF,TOWSON,MD,Internal Medicine,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,26,75,160,4523,1659.17,26,,75,,160,4523,1659.17,44
-2066859503,CARLSON,SHERIDA,GLOBE,AZ,Physician Assistant,S,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,,11,11,291,355.51,,*,,*,,,,44
-1915202391,SINHA,ABHINAV,N LAS VEGAS,NV,Internal Medicine,S,SPIRONOLACTONE-HCTZ,SPIRONOLACT/HYDROCHLOROTHIAZID,,11,11,330,311.85,0,,0,,0,0,0,36
-1581893144,QUON,HEW,LOS ANGELES,CA,Internal Medicine,S,QUETIAPINE FUMARATE,QUETIAPINE FUMARATE,,16,18,540,177.17,,*,16,,18,540,177.17,40
-2056754556,TRAVERSO,JOHN,RIDLEY PARK,PA,Family Practice,S,LATANOPROST,LATANOPROST,,23,23,566,430.72,,*,23,,23,566,430.72,37
-1804308458,LEAL,FRANCISCO,BRENHAM,TX,Family Practice,S,ONDANSETRON HCL,ONDANSETRON HCL,16,24,24,168,230.99,,#,,#,,,,34
-1592108284,BARBA,SUE,KENSINGTON,CT,Certified Clinical Nurse Specialist,S,SAPHRIS,ASENAPINE MALEATE,,11,11,330,10380.06,,*,,*,,,,31
-1794014487,GANGASANI,ASHISH,ROSEVILLE,MI,Clinical Cardiatric Electrophysiology,S,DILTIAZEM 24HR ER,DILTIAZEM HCL,,23,35,1050,499.21,,#,,#,,,,41
2066659822,JOSEPH,ASHLY,HERKIMER,NY,Internal Medicine,S,LEVOCETIRIZINE DIHYDROCHLORIDE,LEVOCETIRIZINE DIHYDROCHLORIDE,,24,32,945,242.66,,#,,#,,,,54
-1985891931,CLAIR,ISAAC,DES MOINES,IA,Dentist,T,PENICILLIN V POTASSIUM,PENICILLIN V POTASSIUM,20,22,22,154,128.46,20,,22,,22,154,128.46,37
-1783089829,CHASTAIN,ALLAN,CLEVELAND,TN,Family Practice,S,PROAIR HFA,ALBUTEROL SULFATE,,20,20,348,1091.93,,*,20,,20,348,1091.93,30
-1308976800,SISON,LINCOLN,PARKVILLE,MD,Internal Medicine,S,DIVALPROEX SODIUM,DIVALPROEX SODIUM,12,58,58.5,1509,4404.03,,*,36,,36.2,888,3736.2,47
-1420414376,CASE,CHRISTOPHER,JEFFERSON CITY,MO,Endocrinology,S,CLOPIDOGREL,CLOPIDOGREL BISULFATE,13,50,116,3480,1456.01,,#,34,,100,3000,1317.41,37
2127095842,CHAPMAN,CHARLES,COLUMBIA,MO,Internal Medicine,S,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,23,30,40.6,823,1530.39,23,,30,,40.6,823,1530.39,38
-1895076566,COLLINS,CHAPPELL,ALBANY,GA,Family Practice,S,AZITHROMYCIN,AZITHROMYCIN,40,51,51,255,325.04,,#,,#,,,,48
-1349686943,GRISEZ,KIMBERLY,PITTSBURGH,PA,Nurse Practitioner,S,ENALAPRIL MALEATE,ENALAPRIL MALEATE,,29,51,1516,967.05,,*,29,,51,1516,967.05,45
-1682837083,COX,BRADLEY,REDDING,CA,Family Practice,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,23,112,155,4634,2459.71,,#,,#,,,,30
2096852702,PLUGUEZ FELICIANO,FRANKLIN,MAYAGUEZ,PR,Internal Medicine,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,13,57,59,1770,359.09,,#,,#,,,,44
-2117451838,MULLEN,ELLEN,NEW IBERIA,LA,General Practice,S,SIMVASTATIN,SIMVASTATIN,42,297,353.8,10614,1719.38,,#,198,,252,7560,1066.87,38
-1834645408,BELL,DAVID,JASPER,IN,Family Practice,S,SUCRALFATE,SUCRALFATE,,23,31,930,953.41,,#,,#,,,,47
-1389067774,KAUR,ROMINDER,HIGHLAND VILLAGE,TX,Internal Medicine,S,CARTIA XT,DILTIAZEM HCL,,18,38,1140,687.66,,*,18,,38,1140,687.66,41
-1420384733,ELLIOTT,THOMAS,COLUMBIA,MO,Dentist,T,AMOXICILLIN,AMOXICILLIN,,11,11,47,29.14,,*,11,,11,47,29.14,46
-1733579862,ZERNICH,GREGG,MONACA,PA,Family Practice,S,ZYPREXA,OLANZAPINE,,12,12,360,6769.2,0,,0,,0,0,0,35
-2117420643,KHALIL,FAUZI,SALISBURY,MD,Internal Medicine,S,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,,12,18,540,6179.05,,*,,*,,,,45
2016051065,GHARAVI,MOHAMMAD,CLEARWATER,FL,Physical Therapist in Private Practice,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,,12,12,263,812.2,,*,12,,12,263,812.2,37
2026130122,JENSEN,BLAINE,SUPERIOR,AZ,Physician Assistant,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,32,141,232.5,6929,667.19,21,,96,,171.5,5145,542.11,36
-1985937960,QUINONES,EMETERIO,SAN SEBASTIAN,PR,General Practice,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,21,75,201,6030,3719.05,,#,,#,,,,41
-1511317421,RAYHILL,MARY,MT WASHINGTON,KY,Nurse Practitioner,S,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,16,38,48,1139,273.53,,*,,*,,,,43
-1703299014,BADDOURA,SAMI,LAKELAND,FL,Cardiovascular Disease (Cardiology),S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,61,243,455,13650,1732.47,,#,220,,412,12360,1572.36,51
-1470882702,NIXON,MARY,IOWA CITY,IA,Nurse Practitioner,S,FLUOXETINE HCL,FLUOXETINE HCL,,55,55.6,1609,214.78,0,,0,,0,0,0,35
-1895181087,KIM,WILLIAM,ARLINGTON HEIGHTS,IL,Cardiovascular Disease (Cardiology),S,IBANDRONATE SODIUM,IBANDRONATE SODIUM,,17,51,1530,2752.87,,*,17,,51,1530,2752.87,34
-1480959691,SAUNDERS,STANLEY,SOUTHFIELD,MI,Family Practice,S,NIFEDIPINE ER,NIFEDIPINE,,50,80,2384,1615.78,,#,,#,,,,47
-1672023402,ZUNIGA,LUIS,CATONSVILLE,MD,Internal Medicine,S,CARVEDILOL,CARVEDILOL,,31,74.6,2219,376.41,,#,,#,,,,31
2147258602,KAUL,VANITA,VALLEY STREAM,NY,Internal Medicine,S,TAMSULOSIN HCL,TAMSULOSIN HCL,45,139,319,9570,3823.1,45,,139,,319,9570,3823.1,37
2137167126,VYAS,ZABUNISSA,LONGWOOD,FL,Family Practice,S,GABAPENTIN,GABAPENTIN,28,67,145.5,4363,909.76,,#,,#,,,,49
-1935640787,BAYLISS,ROBERT,GREENVILLE,SC,Internal Medicine,S,FLUCONAZOLE,FLUCONAZOLE,,14,14,47,117.05,,*,14,,14,47,117.05,47
-1662961134,MCCALL,TYRONE,DALLAS,TX,Ophthalmology,S,TRAMADOL HCL,TRAMADOL HCL,116,141,141,357,324.84,,#,,#,,,,34
-1460812877,DUONG,DUONG,SEATTLE,WA,Internal Medicine,S,FLOVENT HFA,FLUTICASONE PROPIONATE,,23,23,685,5231.95,,#,,#,,,,35
-2076662333,DUNCAN,JESSICA,PROVIDENCE,RI,Nurse Practitioner,S,INSULIN SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",37,83,151.5,4520,3380.32,19,,45,,75,2230,1693.3,36
-2026559961,HENNESSY,JOSEPH,CHICAGO,IL,Internal Medicine,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,,12,23.8,714,176.87,,*,12,,23.8,714,176.87,53
-1450741021,HETNAL,MIECZYSLAW,MODESTO,CA,Psychiatry,S,BUPROPION XL,BUPROPION HCL,11,53,83,2490,1676.15,,*,34,,64,1920,1279.79,55
2026116169,CHOU,ROSEMARY,BURLINGTON,MA,Internal Medicine,S,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,,20,34,1020,232.11,,*,20,,34,1020,232.11,38
-1379764209,BELANGER,SCOTT,YORK,ME,Nurse Practitioner,S,LAMOTRIGINE,LAMOTRIGINE,25,157,196,5873,1358.2,,*,35,,36,1073,224.73,41
-1681977399,MARASCO,LIVA,CRESSON,PA,Physician Assistant,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,,11,33,990,307.52,,*,11,,33,990,307.52,48
-1379667244,NIETUPSKI,KATARZYNA,CHICAGO,IL,Podiatry,S,CEFADROXIL,CEFADROXIL,,11,11,65,70.03,,*,,*,,,,43
-2006329426,CHOPAN,SULTAN,OROVILLE,CA,Family Practice,S,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,14,48,118,3540,1760.73,14,,48,,118,3540,1760.73,54
-2075999264,GAIDRY,JOHN,SAN DIEGO,CA,Internal Medicine,S,AMITIZA,LUBIPROSTONE,,93,93,1286,12183.88,,*,74,,74,1024,10418.9,37
-1804329504,ESAU,ARLIE,HAYDEN,ID,Family Practice,S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,25,90,244,7320,1658.3,,#,77,,215,6450,1477.07,41
-2036397962,MUNGAI,MAINA,KENT,OH,Family Practice,S,PHOSPHA 250 NEUTRAL,"SOD PHOS DI, MONO/K PHOS MONO",,11,11.4,341,479.38,0,,0,,0,0,0,54
-1693187508,WALTER,JOHN,WINCHESTER,NH,Family Practice,S,ZIPRASIDONE HCL,ZIPRASIDONE HCL,,15,15,438,2260.3,,*,,*,,,,39
-1319268476,LEE,GALE,EVERETT,WA,Nurse Practitioner,S,ABILIFY MAINTENA,ARIPIPRAZOLE,,23,23,644,41819.06,0,,0,,0,0,0,48
2036174488,DIETRICH,AARON,KINGSTON,NY,Family Practice,S,RAMIPRIL,RAMIPRIL,14,79,139,4170,1368.07,14,,79,,139,4170,1368.07,35
-2117234746,HEINEN,JADE,EUNICE,LA,Family Practice,S,VENLAFAXINE HCL ER,VENLAFAXINE HCL,12,41,51,1530,525.09,,*,21,,31,930,326.38,33
-1985921063,MEIER,CARMEN,CINCINNATI,OH,Gastroenterology,S,GENERLAC,LACTULOSE,,13,13.1,377,312.82,,*,13,,13.1,377,312.82,33
2016989923,NIEDER,STACEY,ANCHORAGE,AK,General Practice,S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,,23,45,1158,287.93,,*,23,,45,1158,287.93,43
-1915457980,GILLILAND,MARTIN,JASPER,TX,Family Practice,S,NYSTATIN-TRIAMCINOLONE,NYSTATIN/TRIAMCIN,16,25,27,495,3570.13,,#,,#,,,,33
2137119747,OLSON,CHERI,LA CROSSE,WI,Family Practice,S,VENLAFAXINE HCL ER,VENLAFAXINE HCL,,31,31,930,442.5,,#,,#,,,,50
-1854840996,JANOVITZ,RICHARD,ORLANDO,FL,Family Practice,S,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,,11,19,419,769.91,,*,11,,19,419,769.91,43
-1612054764,MOONEY,MICHAEL,GREENWOOD,IN,Family Practice,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,16,30,30,843,763.85,,#,,#,,,,41
-1935621191,MAY,MICHAEL,HATTIESBURG,MS,Family Practice,S,BACLOFEN,BACLOFEN,,47,55,1650,580.46,,*,18,,26,780,228.38,42
-1824421901,KOUTELOS,KONSTANTINOS,BROOKLYN,NY,Internal Medicine,S,PAROXETINE HCL,PAROXETINE HCL,,16,46,1380,333.9,,#,,#,,,,51
-1440512308,BARON,LYNDA,STATEN ISLAND,NY,Nurse Practitioner,S,TAMSULOSIN HCL,TAMSULOSIN HCL,,21,31,930,597.38,,*,21,,31,930,597.38,40
-1400265822,TUTEN,JOHN,NORTHPORT,AL,Family Practice,S,AZITHROMYCIN,AZITHROMYCIN,41,42,42,211,284.39,29,,30,,30,151,217.03,50
-1693224434,MALEY,MICHAEL,ELMWOOD PARK,NJ,Ophthalmology,S,AZELASTINE HCL,AZELASTINE HCL,,13,13,390,591.47,,*,13,,13,390,591.47,38
-1571797669,COOK,KENNETH,PADUCAH,KY,Family Practice,S,ZETIA,EZETIMIBE,,47,99,2952,26179.3,,*,47,,99,2952,26179.3,49
-1824491126,MENDEZ-SEXTO,RAMON,GUAYNABO,PR,General Practice,S,HUMULIN N,INSULIN NPH HUMAN ISOPHANE,,17,17,454,3397.16,,*,17,,17,454,3397.16,54
-1804228226,OXNARD,LIDA,BARDSTOWN,KY,Family Practice,S,ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM,,38,38,1140,4383.06,,*,38,,38,1140,4383.06,44
-1662695754,SATO,RONSON,HONOLULU,HI,Internal Medicine,S,SEREVENT DISKUS,SALMETEROL XINAFOATE,,14,18,540,6074.18,,*,,*,,,,43
2076735061,MAYUS,MARCUS,COS COB,CT,Internal Medicine,S,MECLIZINE HCL,MECLIZINE HCL,15,19,19,261,198.61,,#,,#,,,,34
-1974991950,BECKER,DANIEL,SEWELL,NJ,Otolaryngology,S,MUPIROCIN,MUPIROCIN,,16,31.2,921,507.57,,#,,#,,,,33
-1581869888,DOWARD,DAVID,JACKSONVILLE,FL,Physical Medicine and Rehabilitation,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,57,132,132,998,2048.25,,#,108,,108,815,1659.89,48
-1965936873,SCHLEINKOFER,DAVID,FORT WAYNE,IN,Cardiac Surgery,S,RANEXA,RANOLAZINE,,14,22,660,4968.87,,*,14,,22,660,4968.87,52
-2096983009,BHATIA,TANYA,WATERLOO,IA,Internal Medicine,S,ROPINIROLE HCL,ROPINIROLE HCL,,16,24,720,279.36,0,,0,,0,0,0,43
-1309265559,MAHMOOD,SHAHID,HAGERSTOWN,MD,Family Practice,S,PHENYTOIN SODIUM EXTENDED,PHENYTOIN SODIUM EXTENDED,,60,60.5,1003,1153.81,,*,48,,48.3,639,812.58,43
-1470806521,LEVY,ALEXANDER,DALY CITY,CA,Internal Medicine,S,IPRATROPIUM BROMIDE,IPRATROPIUM BROMIDE,,19,19.9,336,353.3,,*,19,,19.9,336,353.3,36
2056790595,DESAI,TANVI,MUNCIE,IN,Student in an Organized Health Care Education/Training Program,T,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,,30,47,1395,439.63,,*,14,,28,825,260.33,47
-1319388951,HALL,SCOTT,FORT LAUDERDALE,FL,Internal Medicine,S,LEVETIRACETAM,LEVETIRACETAM,,11,11,330,167.58,0,,0,,0,0,0,43
-2066953578,STRINGER,KENNETH,RICHMOND,VA,Internal Medicine,S,CLONAZEPAM,CLONAZEPAM,15,52,104,3120,756.72,,*,35,,87,2610,628.79,32
-1420202648,MEARNS,ANGELA,GREENWOOD,SC,Nurse Practitioner,S,FENOFIBRATE,FENOFIBRATE NANOCRYSTALLIZED,,42,42,336,421.48,,*,42,,42,336,421.48,36
-1490731353,DRAUCEK,MARY,LAWRENCEVILLE,GA,Nurse Practitioner,S,MELOXICAM,MELOXICAM,,13,27,810,57.6,,*,,*,,,,51
-1773035001,CIBUZAR,PATRICIA,BLOOMINGTON,MN,Nurse Practitioner,S,TRAZODONE HCL,TRAZODONE HCL,17,79,90.3,2476,701.32,,#,,#,,,,32
-2086075757,GOTTLIEB,RICHARD,SCOTTSDALE,AZ,Psychiatry & Neurology,T,PAROXETINE HCL,PAROXETINE HCL,,12,12,360,111,,*,12,,12,360,111,38
-1319447809,HUMMEL,BARBARA,WEST ALLIS,WI,Family Practice,S,CLOPIDOGREL,CLOPIDOGREL BISULFATE,,27,47,1410,622.09,,#,,#,,,,51
-1895856844,STEIMER,CHRISTINE,PHOENIX,AZ,Nurse Practitioner,S,OXYCONTIN,OXYCODONE HCL,15,20,20,570,8386.09,,#,,#,,,,40
-1965767656,ONG,EDGARDO,HACKETTSTOWN,NJ,Cardiovascular Disease (Cardiology),S,LOPERAMIDE,LOPERAMIDE HCL,13,18,18,106,287.23,13,,18,,18,106,287.23,49
-1319420558,HALPERIN,SCOTT,HIALEAH,FL,Internal Medicine,S,CLONIDINE HCL,CLONIDINE HCL,16,81,145,4324,530.14,,#,,#,,,,32
-1733501537,CROWTHER,DAVID,WISCONSIN RAPIDS,WI,Family Practice,S,KETOCONAZOLE,KETOCONAZOLE,,11,11,185,268.77,,*,,*,,,,30
2107195339,HUGHES,LAUREN,PLANO,TX,Physician Assistant,S,OTEZLA,APREMILAST,,11,11,330,27673.57,0,,0,,0,0,0,34
-1349726733,SCOTT,EDWIN,AUGUSTA,GA,Family Practice,S,INSULIN SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML",,23,31.5,875,702.83,,#,,#,,,,38
-2036637609,SIMI,WARREN,HOUSTON,TX,Internal Medicine,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,47,197,477,14310,1666.65,,#,,#,,,,32
-1541643416,LABICHE,CYNTHIA,LAFAYETTE,LA,Nurse Practitioner,S,DULOXETINE HCL,DULOXETINE HCL,28,184,201,5898,8100.95,,*,,*,,,,50
-1501211100,ESKANDER,ASHRAF,SAN BERNARDINO,CA,Internal Medicine,S,NYAMYC,NYSTATIN,14,23,23,148,377.59,14,,23,,23,148,377.59,33
-1531544285,SMITH,RICHARD,BILOXI,MS,Family Practice,S,JANTOVEN,WARFARIN SODIUM,,11,11,315,49.58,,*,11,,11,315,49.58,42
2096737945,GREEN,GREGORY,MONROE,LA,Family Practice,S,GABAPENTIN,GABAPENTIN,123,627,896.6,26443,6906.76,,#,610,,861.6,25421,6715.87,47
-1642628545,SYEDA-MIAN,MAYANAZ,CARROLLTON,TX,Psychiatry,S,NAMENDA XR,MEMANTINE HCL,,20,20,296,3728.95,,*,20,,20,296,3728.95,53
2036168300,JIROVEC,RICHARD,LINCOLN,NE,Family Practice,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,24,83,84,1204,1627.89,24,,83,,84,1204,1627.89,43
-1804360558,WILBERDING,CYNTHIA,KERSHAW,SC,Internal Medicine,S,IMIPRAMINE HCL,IMIPRAMINE HCL,,16,16,420,266.03,0,,0,,0,0,0,48
-1622490057,THOMAS,THEODORE,SAN DIEGO,CA,Nephrology,S,RENAGEL,SEVELAMER HCL,,12,22,660,33303.51,,*,,*,,,,30
-2117453719,O'HEELAN,KATHLEEN,CUMBERLAND,RI,Family Practice,S,KETOCONAZOLE,KETOCONAZOLE,12,45,45,637,1502.18,,#,,#,,,,45
-1511294651,WHALIN,BRIAN,PARKERSBURG,WV,General Practice,S,CLARITHROMYCIN,CLARITHROMYCIN,19,20,20,200,745.91,,*,,*,,,,51
-2086058096,RAJ,HANS,CANTON,MO,Family Practice,S,NAMENDA XR,MEMANTINE HCL,,45,45,975,11968.21,,*,45,,45,975,11968.21,32
-1450586737,VAN STADEN,GAVIN,NORTH SALT LAKE,UT,Family Practice,S,FENOFIBRATE,FENOFIBRATE,,20,54,1620,1484.26,,*,20,,54,1620,1484.26,30
-1622531085,SEDA,CHRISTOPHER,LEBANON,PA,Podiatry,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,14,16,16,77,134.72,,*,,*,,,,45
-2097240665,ESPAT,PEDRO,SEBASTIAN,FL,Internal Medicine,S,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",,20,35.9,1068,13527.78,,#,,#,,,,35
-1733607821,OLMSTED,JOHN,LYNCHBURG,VA,Family Practice,S,DONEPEZIL HCL,DONEPEZIL HCL,,47,47.6,1348,632.19,,*,47,,47.6,1348,632.19,40
-1713457429,HUGHES-WATKINS,ELISE,WALNUT CREEK,CA,Internal Medicine,S,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,11,34,52.5,1510,326.09,11,,34,,52.5,1510,326.09,33
-1884165736,SPAETTI,ADAM,BLOOMINGTON,IN,Internal Medicine,S,BUPROPION HCL SR,BUPROPION HCL,,12,24,720,430.32,,*,,*,,,,48
-1996190613,LUSTIG,DAVID,CINCINNATI,OH,Internal Medicine,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,118,518,754,22543,3286.89,107,,465,,685,20506,3043.28,42
-1773001977,KIMBRELL,FRED,LANCASTER,SC,Internal Medicine,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,,30,44,1320,4097.53,,#,,#,,,,38
2016019580,BHAGAT,ANJNI,MALONE,NY,Internal Medicine,S,JARDIANCE,EMPAGLIFLOZIN,,11,15,450,5629.28,,*,11,,15,450,5629.28,49
-1541597670,CIFFONE,NICOLE,NOGALES,AZ,Nurse Practitioner,S,LISINOPRIL,LISINOPRIL,27,71,151,4530,366.49,,#,58,,136,4080,337.85,49
2096761895,CRAVOTTA,SANTO,ZEPHYRHILLS,FL,Nurse Practitioner,S,CLINDAMYCIN HCL,CLINDAMYCIN HCL,14,16,16,180,229.31,,#,,#,,,,42
-1733636599,POHLMAN,DONALD,GREENVILLE,OH,Family Practice,S,METHOTREXATE,METHOTREXATE SODIUM,,15,15,420,1093.28,,*,,*,,,,53
-1551679895,KASSAB,PAUL,SEATTLE,WA,Internal Medicine,S,CLONAZEPAM,CLONAZEPAM,,20,24,720,141.07,,#,,#,,,,55
-2117281522,SHAFIU,MOHAMED,DEL RIO,TX,Nephrology,S,AURYXIA,FERRIC CITRATE,,23,39,1170,34117.06,,*,,*,,,,32
2096792229,CHANG,JUAN,NOBLESVILLE,IN,Family Practice,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,11,35,84,2520,746.65,,*,20,,54,1620,431.31,51
-2056841109,KAREEM,MUHAMMAD,HOLYOKE,MA,Neurology,S,MEMANTINE HCL,MEMANTINE HCL,65,346,457,13578,25957.25,,#,,#,,,,47
-1996254427,ROBINSON,DENNIS,MARSHFIELD,MO,Family Practice,S,HUMALOG,INSULIN LISPRO,,17,20.5,432,13968.35,,*,,*,,,,49
-1873971416,SANTINI,BRIAN,CAMARILLO,CA,Internal Medicine,S,MECLIZINE HCL,MECLIZINE HCL,,28,28,261,212.28,,*,28,,28,261,212.28,54
2107149857,BURAS,ELIZABETH,ABITA SPRINGS,LA,Nurse Practitioner,S,PREDNISONE,PREDNISONE,41,51,51,437,287.76,30,,35,,35,293,198.07,51
-2075967808,KATAPADI,KANCHANMALA,BROOKLYN,NY,Internal Medicine,S,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,15,46,50,1469,441,,#,,#,,,,32
-2036588396,GEORGE,EDWIN,DETROIT,MI,Neurology,S,CARBIDOPA-LEVODOPA ER,CARBIDOPA/LEVODOPA,,38,42,1260,1986.86,,*,17,,21,630,363.98,37
-1804334503,VICK,TANNER,EVERETT,WA,Physician Assistant,S,OXYCODONE-ACETAMINOPHEN,OXYCODONE HCL/ACETAMINOPHEN,15,17,17,105,191.04,,#,,#,,,,39
-1420446149,DEUTSCHER,EDWARD,LARGO,FL,Ophthalmology,S,ERYTHROMYCIN,ERYTHROMYCIN BASE,15,42,53.7,863,474.15,15,,42,,53.7,863,474.15,33
-1884003853,CHEN-HAH,MARIAN,ORANGE,TX,Internal Medicine,S,DICLOFENAC SODIUM,DICLOFENAC SODIUM,,24,24,600,13105.05,,#,,#,,,,51
-1652793122,HOFFMAN,MARK,BAYONNE,NJ,Internal Medicine,S,MOMETASONE FUROATE,MOMETASONE FUROATE,,15,23,647,2027.58,,#,,#,,,,43
-1713398804,DUTTER,DARYL,RIPON,CA,Family Practice,S,IBUPROFEN,IBUPROFEN,12,40,48.6,1443,426.05,,*,27,,31.6,948,271.26,40
-1814360507,DELTORO ROMAN,EDGAR,CABO ROJO,PR,Internal Medicine,S,ALENDRONATE SODIUM,ALENDRONATE SODIUM,26,127,196.6,5755,819.34,26,,127,,196.6,5755,819.34,33
-1602193752,BRUSH,DARRYL,COLUMBUS,OH,Psychiatry,S,DIVALPROEX SODIUM,DIVALPROEX SODIUM,,18,26,690,402.06,,*,,*,,,,44
-2076058385,ALFORD,WILLIAM,LAKELAND,FL,Obstetrics & Gynecology,S,CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,21,34,37.5,715,2246.27,,#,,#,,,,48
-1783165400,GENDLER,SAMUEL,GARDEN GROVE,CA,Family Practice,S,GABAPENTIN,GABAPENTIN,11,40,70,2100,1669.47,,*,14,,32,960,832.66,40
2066457970,GEORGIEV,BOYAN,WILMINGTON,NC,Internal Medicine,S,LEVEMIR FLEXTOUCH,INSULIN DETEMIR,,16,23.3,698,10556.09,,*,16,,23.3,698,10556.09,31
-2076690030,OPREA,FLAVIA,SAN DIEGO,CA,Family Practice,S,DULERA,MOMETASONE/FORMOTEROL,,13,23,690,3635.5,,*,13,,23,690,3635.5,50
